"family","species","latitude","longitude","month","year","temperature","precipitation"
"Psittacidae","Ara macao",8.48025,-83.58934,2,2020,25.885181427002,3890.41943359375
"Ramphastidae","Ramphastos sulfuratus",8.942984,-82.149055,10,2023,25.157808303833,2767.130859375
"Ramphastidae","Ramphastos sulfuratus",16.751492,-91.12284,4,2023,23.6227245330811,2584.62426757812
"Ramphastidae","Ramphastos sulfuratus",10.31301,-84.8114,5,2019,19.6945686340332,3409.72094726562
"Ramphastidae","Ramphastos sulfuratus",10.306375,-84.81332,12,2021,20.2926044464111,3251.82397460938
"Trochilidae","Amazilia tzacatl",17.2464,-90.29148,8,2022,26.4638004302979,1645.68017578125
"Ramphastidae","Ramphastos sulfuratus",17.04705,-89.06098,6,2016,25.3534374237061,1652.71606445312
"Trochilidae","Amazilia tzacatl",11.143149,-74.11878,1,2017,23.9560947418213,1979.60815429688
"Trochilidae","Amazilia tzacatl",17.14815,-89.13677,1,2022,25.7464981079102,1524.36376953125
"Trochilidae","Amazilia tzacatl",17.04705,-89.06098,6,2024,25.3534374237061,1652.71606445312
"Trochilidae","Amazilia tzacatl",10.455725,-84.66014,7,2021,23.7203311920166,3640.45141601562
"Trochilidae","Amazilia tzacatl",5.158392,-75.02423,1,2024,20.0142040252686,3081.73413085938
"Ramphastidae","Ramphastos sulfuratus",10.304317,-84.81522,8,2015,20.2926044464111,3251.82397460938
"Trochilidae","Amazilia tzacatl",16.941051,-88.389984,2,2014,24.7925453186035,2661.87524414062
"Trochilidae","Amazilia tzacatl",10.450937,-84.069061,4,2023,24.0561389923096,3983.61596679688
"Trochilidae","Amazilia tzacatl",9.862616,-83.94738,8,2019,18.0670127868652,3383.91796875
"Ramphastidae","Ramphastos sulfuratus",8.610809,-80.13119,4,2018,22.7288646697998,2847.08911132812
"Ramphastidae","Ramphastos sulfuratus",17.148794,-89.06934,1,2021,25.7464981079102,1524.36376953125
"Ramphastidae","Ramphastos sulfuratus",10.437692,-84.710319,11,2011,21.227502822876,3769.966796875
"Ramphastidae","Ramphastos sulfuratus",16.671106,-89.89362,7,2019,25.6394462585449,1869.47253417969
"Trochilidae","Amazilia tzacatl",5.244679,-76.10055,12,2016,17.2996826171875,3624.88745117188
"Trochilidae","Amazilia tzacatl",9.984652,-84.1944,6,2024,21.504846572876,2858.06884765625
"Psittacidae","Ara macao",3.836144,-67.97341,2,2020,25.4761981964111,3375.28466796875
"Ramphastidae","Ramphastos sulfuratus",17.0211,-88.8451,4,2020,23.4239940643311,2218.20629882812
"Trochilidae","Amazilia tzacatl",0.011646,-78.67307,10,2021,14.5053129196167,3313.39575195312
"Ramphastidae","Ramphastos sulfuratus",10.319758,-84.866745,4,2024,22.1362991333008,3083.7802734375
"Trochilidae","Amazilia tzacatl",5.356488,-76.20369,6,2017,23.7243099212646,5600.31787109375
"Trochilidae","Amazilia tzacatl",9.980939,-84.07892,3,2024,18.7922496795654,3090.67211914062
"Trochilidae","Amazilia tzacatl",6.301094,-75.65488,8,2024,16.3264408111572,2507.55346679688
"Trochilidae","Amazilia tzacatl",17.2464,-90.29148,12,2018,26.4638004302979,1645.68017578125
"Trochilidae","Amazilia tzacatl",9.121218,-79.69221,1,2022,25.717378616333,2767.18994140625
"Trochilidae","Amazilia tzacatl",16.55576,-88.70664,1,2016,24.4709548950195,3022.40771484375
"Trochilidae","Amazilia tzacatl",17.312063,-89.03285,2,2018,25.5987663269043,1514.7001953125
"Trochilidae","Amazilia tzacatl",4.351111,-74.651665,3,2024,25.4064235687256,2111.72875976562
"Trochilidae","Amazilia tzacatl",17.224867,-88.915016,1,2017,25.6461963653564,1624.89611816406
"Trochilidae","Amazilia tzacatl",10.436984,-84.70968,2,2023,21.227502822876,3769.966796875
"Ramphastidae","Ramphastos sulfuratus",8.669951,-80.05974,5,2020,23.8323993682861,2533.84838867188
"Trochilidae","Amazilia tzacatl",8.812074,-82.9612,6,2021,20.4299774169922,5040.26513671875
"Ramphastidae","Ramphastos sulfuratus",17.089478,-88.9985,11,2023,24.4710178375244,1890.86608886719
"Ramphastidae","Ramphastos sulfuratus",17.8412,-89.01902,5,2019,25.645393371582,1451.41076660156
"Trochilidae","Amazilia tzacatl",4.801169,-75.81138,9,2024,21.0650119781494,2535.93090820312
"Psittacidae","Ara macao",9.923905,-84.393166,5,2022,23.274227142334,3127.24658203125
"Trochilidae","Amazilia tzacatl",17.13685,-89.06673,5,2024,25.7464981079102,1524.36376953125
"Trochilidae","Amazilia tzacatl",8.618763,-83.47601,8,2023,25.7016887664795,3696.97436523438
"Trochilidae","Amazilia tzacatl",9.271514,-83.880745,1,2020,25.390266418457,6691.88671875
"Ramphastidae","Ramphastos sulfuratus",8.619091,-80.226974,10,2024,23.8835487365723,2840.0556640625
"Ramphastidae","Ramphastos sulfuratus",9.133547,-79.72072,4,2022,25.717378616333,2767.18994140625
"Trochilidae","Amazilia tzacatl",1.349996,-78.09442,11,2022,20.3661422729492,8742.767578125
"Psittacidae","Ara macao",-9.877939,-56.098522,10,2012,25.557689666748,2136.10278320312
"Ramphastidae","Ramphastos sulfuratus",10.234749,-84.53062,2,2020,21.6214714050293,3688.087890625
"Trochilidae","Amazilia tzacatl",8.797596,-82.95519,12,2021,20.4299774169922,5040.26513671875
"Trochilidae","Amazilia tzacatl",10.391434,-73.02545,10,2024,20.9777526855469,1995.470703125
"Ramphastidae","Ramphastos sulfuratus",9.83193,-83.5638,1,2020,20.8341503143311,4450.3896484375
"Trochilidae","Amazilia tzacatl",4.554985,-75.36454,12,2023,11.0355844497681,3075.95483398438
"Trochilidae","Amazilia tzacatl",-0.062843,-78.76957,3,2024,17.3309020996094,3648.22094726562
"Trochilidae","Amazilia tzacatl",10.152866,-84.586525,12,2019,20.511344909668,3684.7578125
"Trochilidae","Amazilia tzacatl",10.222149,-84.16725,3,2021,15.2333126068115,3949.96020507812
"Trochilidae","Amazilia tzacatl",14.859391,-87.95501,11,2014,21.9701137542725,1499.15002441406
"Ramphastidae","Ramphastos sulfuratus",16.733261,-88.98583,3,2019,22.8641567230225,2163.61450195312
"Ramphastidae","Ramphastos sulfuratus",9.687987,-82.86476,11,2020,24.7548809051514,3520.83935546875
"Trochilidae","Amazilia tzacatl",9.569943,-84.59618,6,2023,26.0428047180176,3301.904296875
"Trochilidae","Amazilia tzacatl",17.1074,-89.07398,4,2019,25.7464981079102,1524.36376953125
"Trochilidae","Amazilia tzacatl",17.017393,-89.29052,5,2017,25.6748714447021,1421.05810546875
"Trochilidae","Amazilia tzacatl",0.1598,-78.8534,12,2021,19.9018745422363,3939.18139648438
"Ramphastidae","Ramphastos sulfuratus",8.993945,-79.53298,3,2018,26.1559429168701,2301.55200195312
"Trochilidae","Amazilia tzacatl",10.431166,-84.00353,5,2024,24.3582134246826,3935.75463867188
"Trochilidae","Amazilia tzacatl",16.379272,-89.43967,10,2019,23.3547630310059,2433.51220703125
"Ramphastidae","Ramphastos sulfuratus",17.1074,-89.07398,10,2018,25.7464981079102,1524.36376953125
"Ramphastidae","Ramphastos sulfuratus",8.669951,-80.05974,1,2016,23.8323993682861,2533.84838867188
"Ramphastidae","Ramphastos sulfuratus",18.448184,-89.888763,2,2010,26.534595489502,1153.84399414062
"Trochilidae","Amazilia tzacatl",17.197212,-88.77383,11,2019,25.5318393707275,1760.44470214844
"Trochilidae","Amazilia tzacatl",10.195406,-84.51405,11,2010,19.5378761291504,3567.34716796875
"Ramphastidae","Ramphastos sulfuratus",9.760864,-84.59789,3,2022,25.2544860839844,3357.62670898438
"Trochilidae","Amazilia tzacatl",18.331438,-88.53237,12,2021,26.1299781799316,1358.45251464844
"Trochilidae","Amazilia tzacatl",16.615507,-88.5773,2,2019,25.19407081604,2612.95849609375
"Trochilidae","Amazilia tzacatl",10.44678,-85.550735,11,2023,27.1585922241211,1742.45764160156
"Ramphastidae","Ramphastos sulfuratus",17.145418,-88.692924,11,2023,25.0457305908203,2214.52905273438
"Trochilidae","Amazilia tzacatl",10.08879,-84.46501,1,2021,20.0983238220215,3389.44921875
"Psittacidae","Ara macao",9.80838,-84.60357,1,2013,25.2544860839844,3357.62670898438
"Ramphastidae","Ramphastos sulfuratus",17.154228,-88.8519,5,2018,25.141149520874,1815.7724609375
"Ramphastidae","Ramphastos sulfuratus",8.516534,-81.09267,3,2017,22.3744354248047,4394.74072265625
"Trochilidae","Amazilia tzacatl",10.71653,-85.011375,3,2023,22.2525329589844,3695.4267578125
"Trochilidae","Amazilia tzacatl",6.54304,-75.14072,3,2025,19.304370880127,3238.44848632812
"Trochilidae","Amazilia tzacatl",10.436984,-84.70968,10,2023,21.227502822876,3769.966796875
"Trochilidae","Amazilia tzacatl",10.734287,-84.158066,4,2022,24.8655853271484,3609.95727539062
"Trochilidae","Amazilia tzacatl",3.325744,-76.541,10,2023,21.9256191253662,1632.1650390625
"Ramphastidae","Ramphastos sulfuratus",16.856052,-90.98233,2,2015,25.2556591033936,2199.13037109375
"Psittacidae","Ara macao",9.913765,-84.56686,12,2020,24.6037902832031,3246.0419921875
"Trochilidae","Amazilia tzacatl",8.663504,-80.055374,9,2022,23.8323993682861,2533.84838867188
"Trochilidae","Amazilia tzacatl",8.751164,-82.41566,1,2023,19.8566608428955,4843.10888671875
"Trochilidae","Amazilia tzacatl",17.357641,-88.541626,11,2019,25.8852024078369,1964.02026367188
"Trochilidae","Amazilia tzacatl",5.035644,-75.570435,3,2024,18.4227466583252,2715.76708984375
"Ramphastidae","Ramphastos sulfuratus",10.429378,-84.78111,10,2020,21.1877365112305,3464.31689453125
"Trochilidae","Amazilia tzacatl",9.980037,-84.03245,12,2023,18.7922496795654,3090.67211914062
"Ramphastidae","Ramphastos sulfuratus",10.436984,-84.70968,2,2021,21.227502822876,3769.966796875
"Trochilidae","Amazilia tzacatl",8.797596,-82.95519,11,2024,20.4299774169922,5040.26513671875
"Ramphastidae","Ramphastos sulfuratus",16.953087,-91.59772,5,2019,20.7657012939453,2414.373046875
"Trochilidae","Amazilia tzacatl",9.773841,-83.52643,11,2022,18.7127552032471,4492.70458984375
"Trochilidae","Amazilia tzacatl",10.478866,-71.15931,3,2024,28.0576992034912,981.392578125
"Trochilidae","Amazilia tzacatl",-0.049159,-78.776852,12,2010,17.3309020996094,3648.22094726562
"Trochilidae","Amazilia tzacatl",10.132774,-84.29025,4,2020,18.754337310791,3248.16796875
"Psittacidae","Ara macao",-4.667992,-73.5623,8,2024,25.7783451080322,3014.70825195312
"Ramphastidae","Ramphastos sulfuratus",9.199689,-79.39498,2,2023,23.8206844329834,3458.45434570312
"Trochilidae","Amazilia tzacatl",7.09936,-73.084724,6,2022,21.5283832550049,1669
"Ramphastidae","Ramphastos sulfuratus",9.07616,-79.65087,10,2022,25.752269744873,2543.22387695312
"Trochilidae","Amazilia tzacatl",10.213529,-83.872894,2,2024,22.3692111968994,4323.41845703125
"Psittacidae","Ara macao",9.756832,-84.61199,3,2023,25.2544860839844,3357.62670898438
"Ramphastidae","Ramphastos sulfuratus",10.436984,-84.70968,2,2018,21.227502822876,3769.966796875
"Trochilidae","Amazilia tzacatl",8.593684,-80.14636,4,2021,23.8379039764404,2945.47680664062
"Psittacidae","Ara macao",-9.054182,-56.586285,8,2022,25.4290218353271,2352.81030273438
"Ramphastidae","Ramphastos sulfuratus",9.0558,-79.64026,12,2013,25.752269744873,2543.22387695312
"Trochilidae","Amazilia tzacatl",3.632991,-76.10392,11,2022,17.4472980499268,2373.23193359375
"Trochilidae","Amazilia tzacatl",6.812566,-75.14746,5,2024,19.8994388580322,3185.591796875
"Ramphastidae","Ramphastos sulfuratus",9.83193,-83.5638,11,2018,20.8341503143311,4450.3896484375
"Trochilidae","Amazilia tzacatl",10.74439,-85.28821,1,2024,22.2872734069824,3295.30639648438
"Trochilidae","Amazilia tzacatl",16.899628,-90.966448,5,2021,25.2556591033936,2199.13037109375
"Psittacidae","Ara macao",8.618763,-83.47601,2,2020,25.7016887664795,3696.97436523438
"Trochilidae","Amazilia tzacatl",8.525614,-83.40184,2,2019,25.2360401153564,4008.63720703125
"Trochilidae","Amazilia tzacatl",10.431166,-84.00353,2,2022,24.3582134246826,3935.75463867188
"Trochilidae","Amazilia tzacatl",9.980842,-84.19337,7,2020,21.7343406677246,2724.85302734375
"Trochilidae","Amazilia tzacatl",6.992385,-75.06688,12,2021,19.5903644561768,4022.79223632812
"Ramphastidae","Ramphastos sulfuratus",17.154228,-88.8519,10,2021,25.141149520874,1815.7724609375
"Ramphastidae","Ramphastos sulfuratus",10.715975,-85.035592,12,2023,22.2525329589844,3695.4267578125
"Psittacidae","Ara macao",10.531321,-84.03052,3,2020,24.5797004699707,3979.58251953125
"Trochilidae","Amazilia tzacatl",17.069029,-89.13172,9,2023,25.6829223632812,1540.19970703125
"Psittacidae","Ara macao",-0.523497,-76.43945,1,2016,24.9010562896729,3440.40502929688
"Psittacidae","Ara macao",4.068262,-73.22277,3,2024,26.2349243164062,4234.07568359375
"Trochilidae","Amazilia tzacatl",10.587806,-83.524956,4,2023,25.6769199371338,4523.03076171875
"Ramphastidae","Ramphastos sulfuratus",17.225153,-89.619255,1,2022,25.4286136627197,1534.83581542969
"Ramphastidae","Ramphastos sulfuratus",11.146131,-74.124912,4,2022,23.9560947418213,1979.60815429688
"Ramphastidae","Ramphastos sulfuratus",8.389417,-77.87162,9,2018,26.019603729248,2708.67919921875
"Psittacidae","Ara macao",10.442891,-84.00644,1,2022,24.3582134246826,3935.75463867188
"Trochilidae","Amazilia tzacatl",-0.055771,-78.76996,2,2020,17.3309020996094,3648.22094726562
"Trochilidae","Amazilia tzacatl",17.771248,-88.53427,1,2019,26.0528964996338,1630.14575195312
"Ramphastidae","Ramphastos sulfuratus",18.113344,-89.80331,2,2024,25.9615440368652,1116.59887695312
"Psittacidae","Ara macao",10.442737,-84.103424,1,2021,24.0561389923096,3983.61596679688
"Trochilidae","Amazilia tzacatl",7.024972,-73.361194,9,2018,23.9219284057617,2309.19995117188
"Trochilidae","Amazilia tzacatl",16.607553,-88.35401,12,2023,26.0207653045654,2645.14575195312
"Psittacidae","Ara macao",10.495593,-84.11299,5,2024,24.4509010314941,3795.888671875
"Psittacidae","Ara macao",9.7835,-84.63338,1,2023,25.2544860839844,3357.62670898438
"Trochilidae","Amazilia tzacatl",17.28816,-94.97367,3,2017,25.3498687744141,2638.548828125
"Trochilidae","Amazilia tzacatl",10.204739,-84.533554,1,2024,20.511344909668,3684.7578125
"Psittacidae","Ara macao",9.796523,-84.59653,4,2021,25.2544860839844,3357.62670898438
"Trochilidae","Amazilia tzacatl",10.780486,-83.58515,10,2024,25.6351299285889,4629.81005859375
"Trochilidae","Amazilia tzacatl",10.099179,-84.388275,2,2022,19.7624378204346,3273.67846679688
"Psittacidae","Ara macao",8.6426,-83.72564,8,2020,25.9809265136719,4015.58959960938
"Ramphastidae","Ramphastos sulfuratus",9.83193,-83.5638,4,2023,20.8341503143311,4450.3896484375
"Trochilidae","Amazilia tzacatl",9.724189,-69.68507,10,2016,18.751594543457,1768.26733398438
"Ramphastidae","Ramphastos sulfuratus",8.665734,-80.11725,1,2022,22.7288646697998,2847.08911132812
"Ramphastidae","Ramphastos sulfuratus",10.712809,-85.15364,5,2020,22.689001083374,3013.263671875
"Trochilidae","Amazilia tzacatl",17.097461,-88.974144,1,2025,25.4766311645508,1652.31005859375
"Trochilidae","Amazilia tzacatl",10.111715,-84.16391,12,2019,16.0146045684814,3428.19189453125
"Trochilidae","Amazilia tzacatl",10.53603,-83.74464,1,2024,25.0130004882812,4554.28955078125
"Trochilidae","Amazilia tzacatl",9.781933,-84.640945,11,2023,25.2544860839844,3357.62670898438
"Trochilidae","Amazilia tzacatl",17.258575,-88.78311,1,2019,25.5318393707275,1760.44470214844
"Trochilidae","Amazilia tzacatl",8.696402,-82.45031,9,2024,19.8566608428955,4843.10888671875
"Trochilidae","Amazilia tzacatl",11.278095,-73.9289,2,2020,23.8758220672607,2014.27038574219
"Psittacidae","Ara macao",-5.796541,-59.25012,7,2012,26.0021686553955,2413.13427734375
"Trochilidae","Amazilia tzacatl",9.980939,-84.07892,3,2021,18.7922496795654,3090.67211914062
"Trochilidae","Amazilia tzacatl",4.344369,-75.68933,7,2016,16.4819278717041,2307.20385742188
"Trochilidae","Amazilia tzacatl",8.003174,-75.40101,9,2018,27.1084117889404,2279.98046875
"Ramphastidae","Ramphastos sulfuratus",19.486948,-88.04199,7,2022,25.7954273223877,1360.31677246094
"Trochilidae","Amazilia tzacatl",8.785841,-82.96085,3,2017,20.4299774169922,5040.26513671875
"Trochilidae","Amazilia tzacatl",8.994355,-79.525216,6,2020,26.1559429168701,2301.55200195312
"Trochilidae","Amazilia tzacatl",5.150485,-75.04478,10,2021,20.0142040252686,3081.73413085938
"Trochilidae","Amazilia tzacatl",9.067683,-79.645958,12,2025,25.752269744873,2543.22387695312
"Trochilidae","Amazilia tzacatl",10.836735,-85.25358,7,2020,22.2246341705322,3522.05517578125
"Ramphastidae","Ramphastos sulfuratus",10.441667,-83.770836,4,2023,24.6337718963623,4287.19775390625
"Trochilidae","Amazilia tzacatl",-0.036504,-78.7944,10,2023,17.3309020996094,3648.22094726562
"Trochilidae","Amazilia tzacatl",10.206634,-84.163821,7,2018,15.2333126068115,3949.96020507812
"Trochilidae","Amazilia tzacatl",10.489347,-84.75635,12,2023,22.4273853302002,3842.72045898438
"Trochilidae","Amazilia tzacatl",9.156081,-83.739746,9,2022,24.1755847930908,6611.79541015625
"Trochilidae","Amazilia tzacatl",17.123064,-88.85416,3,2024,25.141149520874,1815.7724609375
"Ramphastidae","Ramphastos sulfuratus",10.00073,-83.369354,9,2024,23.9691581726074,4421.51611328125
"Trochilidae","Amazilia tzacatl",9.442561,-83.71362,9,2022,18.3635692596436,5421.4921875
"Ramphastidae","Ramphastos sulfuratus",8.311592,-77.80142,3,2022,26.1797828674316,2820.29443359375
"Trochilidae","Amazilia tzacatl",5.086805,-75.616035,8,2021,21.4604740142822,2663.4658203125
"Ramphastidae","Ramphastos sulfuratus",10.68515,-84.18112,8,2023,24.7328491210938,3731.8232421875
"Trochilidae","Amazilia tzacatl",9.570959,-85.1104,6,2021,NA,NA
"Ramphastidae","Ramphastos sulfuratus",10.431166,-84.00353,11,2019,24.3582134246826,3935.75463867188
"Ramphastidae","Ramphastos sulfuratus",16.998741,-89.727295,1,2023,25.9628829956055,1511.18408203125
"Trochilidae","Amazilia tzacatl",8.664435,-82.58849,9,2016,21.6837158203125,5434.71435546875
"Trochilidae","Amazilia tzacatl",10.4502,-84.0677,12,2024,24.0561389923096,3983.61596679688
"Ramphastidae","Ramphastos sulfuratus",18.929663,-96.91854,4,2022,19.4026012420654,2244.64721679688
"Psittacidae","Ara macao",8.62076,-83.73487,3,2019,25.9809265136719,4015.58959960938
"Trochilidae","Amazilia tzacatl",17.0944,-89.06685,8,2022,25.3534374237061,1652.71606445312
"Trochilidae","Amazilia tzacatl",10.436984,-84.70968,2,2023,21.227502822876,3769.966796875
"Psittacidae","Ara macao",3.836144,-67.97341,12,2022,25.4761981964111,3375.28466796875
"Ramphastidae","Ramphastos sulfuratus",9.131622,-79.72835,5,2021,25.8521633148193,2850.728515625
"Ramphastidae","Ramphastos sulfuratus",17.845182,-96.199066,11,2014,24.4110431671143,3014.71630859375
"Ramphastidae","Ramphastos sulfuratus",10.4502,-84.0677,11,2022,24.0561389923096,3983.61596679688
"Trochilidae","Amazilia tzacatl",17.13685,-89.06673,3,2021,25.7464981079102,1524.36376953125
"Trochilidae","Amazilia tzacatl",9.352125,-82.256742,2,2023,25.6673679351807,3693.33837890625
"Psittacidae","Ara macao",-3.779102,-70.38705,4,2023,25.624755859375,3317.61669921875
"Trochilidae","Amazilia tzacatl",8.616592,-80.13935,5,2021,22.7288646697998,2847.08911132812
"Psittacidae","Ara macao",-12.894921,-71.40382,11,2022,22.1228656768799,3136.69360351562
"Trochilidae","Amazilia tzacatl",5.078798,-75.523964,8,2024,18.4227466583252,2715.76708984375
"Ramphastidae","Ramphastos sulfuratus",17.549909,-92.701462,10,2019,25.205545425415,2536.701171875
"Ramphastidae","Ramphastos sulfuratus",8.37883,-77.77706,7,2018,26.1862831115723,2667.3515625
"Psittacidae","Ara macao",-1.818587,-61.498333,7,2017,26.2365589141846,2393.49853515625
"Trochilidae","Amazilia tzacatl",17.873577,-88.615036,11,2024,26.0367069244385,1568.06176757812
"Ramphastidae","Ramphastos sulfuratus",9.960862,-83.696785,4,2017,18.3580722808838,4882.888671875
"Trochilidae","Amazilia tzacatl",8.326258,-82.58161,4,2022,26.3873920440674,3390.2099609375
"Ramphastidae","Ramphastos sulfuratus",10.127758,-83.54243,10,2024,23.4383640289307,4532.7607421875
"Trochilidae","Amazilia tzacatl",16.93222,-88.38333,2,2020,24.7925453186035,2661.87524414062
"Ramphastidae","Ramphastos sulfuratus",9.620828,-82.67053,10,2019,25.4449348449707,4011.98388671875
